alert_id,created_at,product_id,product_name,warehouse_id,warehouse_name,supplier_id,supplier_name,alert_type,severity,quantity_on_hand,reorder_threshold,days_to_expiry,status
ALT000599,2026-06-26,P034,Ketoprofene,WH009,Brussels Distribution Center,SUP005,Global Pharma Supply,Low Stock,Medium,51,137,356,Open
ALT000600,2026-06-26,P029,Prednisone,WH010,Amsterdam Distribution Center,SUP006,HealthChain Partners,Low Stock,High,36,265,106,Open
ALT000601,2026-06-26,P047,Lantus,WH002,Lyon Distribution Center,SUP007,ColdMed Logistics,Low Stock,Medium,71,139,558,Open
ALT000602,2026-06-26,P024,Metformine,WH010,Amsterdam Distribution Center,SUP008,LifeCare Suppliers,Low Stock,High,42,294,604,Open
ALT000603,2026-06-26,P026,Amlodipine,WH007,Milan Distribution Center,SUP003,BioHealth Distribution,Low Stock,Critical,65,165,602,Open
ALT000604,2026-06-26,P026,Amlodipine,WH008,Rome Distribution Center,SUP003,BioHealth Distribution,Low Stock,Critical,36,165,220,Open
ALT000605,2026-06-26,P034,Ketoprofene,WH007,Milan Distribution Center,SUP005,Global Pharma Supply,Low Stock,High,48,137,689,Open
ALT000606,2026-06-26,P002,Amoxicilline,WH009,Brussels Distribution Center,SUP001,MediSupply Europe,Low Stock,High,25,129,628,Open
ALT000607,2026-06-26,P040,Salbutamol,WH006,Barcelona Distribution Center,SUP002,PharmaLogistics,Low Stock,Medium,99,149,633,Open
ALT000608,2026-06-26,P028,Omeprazole,WH009,Brussels Distribution Center,SUP008,LifeCare Suppliers,Low Stock,High,4,232,216,Open
ALT000609,2026-06-26,P009,Kardegic,WH010,Amsterdam Distribution Center,SUP002,PharmaLogistics,Low Stock,High,24,115,457,Open
ALT000610,2026-06-26,P008,Spasfon,WH008,Rome Distribution Center,SUP005,Global Pharma Supply,Low Stock,Medium,76,136,583,Open
ALT000611,2026-06-26,P036,Sertraline,WH008,Rome Distribution Center,SUP006,HealthChain Partners,Low Stock,Medium,90,165,320,Open
ALT000612,2026-06-26,P017,Levothyrox,WH006,Barcelona Distribution Center,SUP004,EuroMeds,Low Stock,Medium,58,194,461,Open
ALT000613,2026-06-26,P018,Zyrtec,WH002,Lyon Distribution Center,SUP002,PharmaLogistics,Low Stock,Medium,185,294,624,Open
ALT000614,2026-06-26,P038,Rivaroxaban,WH004,Munich Distribution Center,SUP001,MediSupply Europe,Low Stock,High,36,259,77,Open
ALT000615,2026-06-26,P036,Sertraline,WH005,Madrid Distribution Center,SUP006,HealthChain Partners,Low Stock,Medium,62,165,799,Open
ALT000616,2026-06-26,P008,Spasfon,WH002,Lyon Distribution Center,SUP005,Global Pharma Supply,Low Stock,High,38,136,791,Open
ALT000617,2026-06-26,P019,Mopral,WH002,Lyon Distribution Center,SUP001,MediSupply Europe,Low Stock,Medium,73,222,565,Open
ALT000618,2026-06-26,P030,Furosemide,WH009,Brussels Distribution Center,SUP003,BioHealth Distribution,Low Stock,Medium,81,142,115,Open
ALT000619,2026-06-26,P020,Gaviscon,WH003,Berlin Distribution Center,SUP008,LifeCare Suppliers,Low Stock,Medium,58,171,61,Open
ALT000620,2026-06-26,P025,Insuline,WH008,Rome Distribution Center,SUP005,Global Pharma Supply,Low Stock,High,39,270,250,Open
ALT000621,2026-06-26,P024,Metformine,WH003,Berlin Distribution Center,SUP008,LifeCare Suppliers,Low Stock,High,47,294,228,Open
ALT000622,2026-06-26,P023,Azithromycine,WH007,Milan Distribution Center,SUP006,HealthChain Partners,Low Stock,High,6,111,477,Open
ALT000623,2026-06-26,P019,Mopral,WH003,Berlin Distribution Center,SUP001,MediSupply Europe,Low Stock,High,30,222,399,Open
ALT000624,2026-06-26,P009,Kardegic,WH007,Milan Distribution Center,SUP002,PharmaLogistics,Low Stock,Medium,81,115,865,Open
ALT000625,2026-06-26,P019,Mopral,WH010,Amsterdam Distribution Center,SUP001,MediSupply Europe,Low Stock,High,30,222,478,Open
ALT000626,2026-06-26,P036,Sertraline,WH005,Madrid Distribution Center,SUP006,HealthChain Partners,Low Stock,Medium,72,165,139,Open
ALT000627,2026-06-26,P030,Furosemide,WH010,Amsterdam Distribution Center,SUP003,BioHealth Distribution,Low Stock,High,43,142,238,Open
ALT000628,2026-06-26,P030,Furosemide,WH010,Amsterdam Distribution Center,SUP003,BioHealth Distribution,Low Stock,High,3,142,589,Open
ALT000629,2026-06-26,P004,Paracetamol,WH001,Paris Distribution Center,SUP003,BioHealth Distribution,Low Stock,High,23,231,320,Open
ALT000630,2026-06-26,P004,Paracetamol,WH010,Amsterdam Distribution Center,SUP003,BioHealth Distribution,Low Stock,Medium,147,231,390,Open
ALT000631,2026-06-26,P034,Ketoprofene,WH005,Madrid Distribution Center,SUP005,Global Pharma Supply,Low Stock,High,10,137,565,Open
ALT000632,2026-06-26,P024,Metformine,WH009,Brussels Distribution Center,SUP008,LifeCare Suppliers,Low Stock,Medium,178,294,448,Open
ALT000633,2026-06-26,P047,Lantus,WH002,Lyon Distribution Center,SUP007,ColdMed Logistics,Low Stock,Medium,69,139,656,Open
ALT000634,2026-06-26,P029,Prednisone,WH008,Rome Distribution Center,SUP006,HealthChain Partners,Low Stock,Medium,60,265,852,Open
ALT000635,2026-06-26,P004,Paracetamol,WH007,Milan Distribution Center,SUP003,BioHealth Distribution,Low Stock,Medium,71,231,667,Open
ALT000636,2026-06-26,P028,Omeprazole,WH005,Madrid Distribution Center,SUP008,LifeCare Suppliers,Low Stock,Medium,99,232,461,Open
ALT000637,2026-06-26,P022,Cefixime,WH002,Lyon Distribution Center,SUP007,ColdMed Logistics,Low Stock,Medium,67,145,252,Open
ALT000638,2026-06-26,P024,Metformine,WH005,Madrid Distribution Center,SUP008,LifeCare Suppliers,Low Stock,Medium,279,294,500,Open
ALT000639,2026-06-26,P006,Ventoline,WH006,Barcelona Distribution Center,SUP001,MediSupply Europe,Low Stock,High,21,139,140,Open
ALT000640,2026-06-26,P018,Zyrtec,WH010,Amsterdam Distribution Center,SUP002,PharmaLogistics,Low Stock,Medium,80,294,868,Open
ALT000641,2026-06-26,P017,Levothyrox,WH001,Paris Distribution Center,SUP004,EuroMeds,Low Stock,High,48,194,680,Open
ALT000642,2026-06-26,P012,Smecta,WH003,Berlin Distribution Center,SUP001,MediSupply Europe,Low Stock,Medium,136,144,126,Open
ALT000643,2026-06-26,P027,Ramipril,WH007,Milan Distribution Center,SUP004,EuroMeds,Low Stock,Medium,54,130,792,Open
ALT000644,2026-06-26,P029,Prednisone,WH010,Amsterdam Distribution Center,SUP006,HealthChain Partners,Low Stock,High,7,265,320,Open
ALT000645,2026-06-26,P013,Forlax,WH006,Barcelona Distribution Center,SUP004,EuroMeds,Low Stock,High,49,87,383,Open
ALT000646,2026-06-26,P038,Rivaroxaban,WH007,Milan Distribution Center,SUP001,MediSupply Europe,Low Stock,Medium,186,259,45,Open
ALT000647,2026-06-26,P026,Amlodipine,WH004,Munich Distribution Center,SUP003,BioHealth Distribution,Low Stock,Critical,26,165,198,Open
ALT000648,2026-06-26,P039,Bisoprolol,WH001,Paris Distribution Center,SUP005,Global Pharma Supply,Low Stock,Medium,190,249,280,Open
ALT000649,2026-06-26,P021,Tramadol,WH008,Rome Distribution Center,SUP007,ColdMed Logistics,Low Stock,High,22,177,270,Open
ALT000650,2026-06-26,P017,Levothyrox,WH009,Brussels Distribution Center,SUP004,EuroMeds,Low Stock,Medium,85,194,358,Open
ALT000651,2026-06-26,P019,Mopral,WH005,Madrid Distribution Center,SUP001,MediSupply Europe,Low Stock,Medium,89,222,677,Open
ALT000652,2026-06-26,P001,Doliprane,WH008,Rome Distribution Center,SUP003,BioHealth Distribution,Low Stock,High,2,178,419,Open
ALT000653,2026-06-26,P040,Salbutamol,WH009,Brussels Distribution Center,SUP002,PharmaLogistics,Low Stock,High,26,149,491,Open
ALT000654,2026-06-26,P044,Eliquis,WH003,Berlin Distribution Center,SUP007,ColdMed Logistics,Low Stock,Medium,55,180,447,Open
ALT000655,2026-06-26,P019,Mopral,WH002,Lyon Distribution Center,SUP001,MediSupply Europe,Low Stock,Medium,64,222,845,Open
ALT000656,2026-06-26,P012,Smecta,WH007,Milan Distribution Center,SUP001,MediSupply Europe,Low Stock,High,13,144,589,Open
ALT000657,2026-06-26,P012,Smecta,WH005,Madrid Distribution Center,SUP001,MediSupply Europe,Low Stock,High,6,144,44,Open
ALT000658,2026-06-26,P048,Inexium,WH004,Munich Distribution Center,SUP007,ColdMed Logistics,Low Stock,High,5,187,438,Open
ALT000659,2026-06-26,P026,Amlodipine,WH006,Barcelona Distribution Center,SUP003,BioHealth Distribution,Low Stock,Critical,93,165,603,Open
ALT000660,2026-06-26,P028,Omeprazole,WH002,Lyon Distribution Center,SUP008,LifeCare Suppliers,Low Stock,High,21,232,485,Open
ALT000661,2026-06-26,P005,Augmentin,WH009,Brussels Distribution Center,SUP003,BioHealth Distribution,Low Stock,Medium,55,92,769,Open
ALT000662,2026-06-26,P045,Xarelto,WH003,Berlin Distribution Center,SUP003,BioHealth Distribution,Low Stock,High,15,87,104,Open
ALT000663,2026-06-26,P047,Lantus,WH005,Madrid Distribution Center,SUP007,ColdMed Logistics,Low Stock,High,37,139,263,Open
ALT000664,2026-06-26,P020,Gaviscon,WH003,Berlin Distribution Center,SUP008,LifeCare Suppliers,Low Stock,Medium,161,171,535,Open
ALT000665,2026-06-26,P012,Smecta,WH006,Barcelona Distribution Center,SUP001,MediSupply Europe,Low Stock,High,-10,144,844,Open
ALT000666,2026-06-26,P010,Aerius,WH008,Rome Distribution Center,SUP007,ColdMed Logistics,Low Stock,Medium,201,252,654,Open
ALT000667,2026-06-26,P014,Lovenox,WH009,Brussels Distribution Center,SUP007,ColdMed Logistics,Low Stock,High,49,223,507,Open
ALT000668,2026-06-26,P018,Zyrtec,WH008,Rome Distribution Center,SUP002,PharmaLogistics,Low Stock,Medium,198,294,751,Open
ALT000669,2026-06-26,P028,Omeprazole,WH002,Lyon Distribution Center,SUP008,LifeCare Suppliers,Low Stock,High,46,232,149,Open
ALT000670,2026-06-26,P040,Salbutamol,WH002,Lyon Distribution Center,SUP002,PharmaLogistics,Low Stock,Medium,66,149,459,Open
ALT000671,2026-06-26,P035,Biseptine,WH007,Milan Distribution Center,SUP007,ColdMed Logistics,Low Stock,Medium,90,137,814,Open
ALT000672,2026-06-26,P049,Doxycycline,WH009,Brussels Distribution Center,SUP002,PharmaLogistics,Low Stock,High,0,84,317,Open
ALT000673,2026-06-26,P028,Omeprazole,WH010,Amsterdam Distribution Center,SUP008,LifeCare Suppliers,Low Stock,High,47,232,154,Open
ALT000674,2026-06-26,P043,Cortancyl,WH003,Berlin Distribution Center,SUP006,HealthChain Partners,Low Stock,High,45,267,101,Open
ALT000675,2026-06-26,P036,Sertraline,WH007,Milan Distribution Center,SUP006,HealthChain Partners,Low Stock,Medium,50,165,830,Open
ALT000676,2026-06-26,P009,Kardegic,WH007,Milan Distribution Center,SUP002,PharmaLogistics,Low Stock,High,43,115,14,Open
ALT000677,2026-06-26,P044,Eliquis,WH003,Berlin Distribution Center,SUP007,ColdMed Logistics,Low Stock,High,46,180,489,Open
ALT000678,2026-06-26,P048,Inexium,WH004,Munich Distribution Center,SUP007,ColdMed Logistics,Low Stock,High,13,187,276,Open
ALT000679,2026-06-26,P047,Lantus,WH001,Paris Distribution Center,SUP007,ColdMed Logistics,Low Stock,Medium,61,139,780,Open
ALT000680,2026-06-26,P020,Gaviscon,WH005,Madrid Distribution Center,SUP008,LifeCare Suppliers,Low Stock,Medium,89,171,662,Open
ALT000681,2026-06-26,P010,Aerius,WH001,Paris Distribution Center,SUP007,ColdMed Logistics,Low Stock,High,38,252,443,Open
ALT000682,2026-06-26,P018,Zyrtec,WH009,Brussels Distribution Center,SUP002,PharmaLogistics,Low Stock,Medium,64,294,778,Open
ALT000683,2026-06-26,P035,Biseptine,WH008,Rome Distribution Center,SUP007,ColdMed Logistics,Low Stock,High,18,137,473,Open
ALT000684,2026-06-26,P027,Ramipril,WH009,Brussels Distribution Center,SUP004,EuroMeds,Low Stock,Medium,63,130,31,Open
ALT000685,2026-06-26,P005,Augmentin,WH006,Barcelona Distribution Center,SUP003,BioHealth Distribution,Low Stock,Medium,90,92,116,Open
ALT000686,2026-06-26,P008,Spasfon,WH007,Milan Distribution Center,SUP005,Global Pharma Supply,Low Stock,Medium,73,136,516,Open
ALT000687,2026-06-26,P034,Ketoprofene,WH001,Paris Distribution Center,SUP005,Global Pharma Supply,Low Stock,Medium,75,137,467,Open
ALT000688,2026-06-26,P048,Inexium,WH007,Milan Distribution Center,SUP007,ColdMed Logistics,Low Stock,Medium,50,187,333,Open
ALT000689,2026-06-26,P031,Loratadine,WH002,Lyon Distribution Center,SUP003,BioHealth Distribution,Low Stock,Medium,85,269,270,Open
ALT000690,2026-06-26,P045,Xarelto,WH010,Amsterdam Distribution Center,SUP003,BioHealth Distribution,Low Stock,Medium,54,87,356,Open
ALT000691,2026-06-26,P050,Nurofen,WH006,Barcelona Distribution Center,SUP002,PharmaLogistics,Low Stock,Medium,72,182,640,Open
ALT000692,2026-06-26,P005,Augmentin,WH007,Milan Distribution Center,SUP003,BioHealth Distribution,Low Stock,High,43,92,470,Open
ALT000693,2026-06-26,P043,Cortancyl,WH009,Brussels Distribution Center,SUP006,HealthChain Partners,Low Stock,Medium,61,267,537,Open
ALT000694,2026-06-26,P042,Flagyl,WH002,Lyon Distribution Center,SUP007,ColdMed Logistics,Low Stock,Medium,89,133,799,Open
ALT000695,2026-06-26,P006,Ventoline,WH005,Madrid Distribution Center,SUP001,MediSupply Europe,Low Stock,High,7,139,389,Open
ALT000696,2026-06-26,P037,Atorvastatine,WH004,Munich Distribution Center,SUP003,BioHealth Distribution,Low Stock,Medium,96,128,432,Open
ALT000697,2026-06-26,P023,Azithromycine,WH003,Berlin Distribution Center,SUP006,HealthChain Partners,Low Stock,High,0,111,857,Open
ALT000698,2026-06-26,P017,Levothyrox,WH005,Madrid Distribution Center,SUP004,EuroMeds,Low Stock,Medium,66,194,388,Open
ALT000699,2026-06-26,P004,Paracetamol,WH004,Munich Distribution Center,SUP003,BioHealth Distribution,Low Stock,Medium,59,231,535,Open
ALT000700,2026-06-26,P037,Atorvastatine,WH006,Barcelona Distribution Center,SUP003,BioHealth Distribution,Low Stock,High,45,128,507,Open
ALT000701,2026-06-26,P049,Doxycycline,WH006,Barcelona Distribution Center,SUP002,PharmaLogistics,Low Stock,High,35,84,255,Open
ALT000702,2026-06-26,P022,Cefixime,WH008,Rome Distribution Center,SUP007,ColdMed Logistics,Low Stock,High,5,145,758,Open
ALT000703,2026-06-26,P021,Tramadol,WH003,Berlin Distribution Center,SUP007,ColdMed Logistics,Low Stock,High,46,177,118,Open
ALT000704,2026-06-26,P044,Eliquis,WH003,Berlin Distribution Center,SUP007,ColdMed Logistics,Low Stock,High,31,180,871,Open
ALT000705,2026-06-26,P028,Omeprazole,WH009,Brussels Distribution Center,SUP008,LifeCare Suppliers,Low Stock,High,16,232,682,Open
ALT000706,2026-06-26,P035,Biseptine,WH010,Amsterdam Distribution Center,SUP007,ColdMed Logistics,Low Stock,Medium,54,137,126,Open
ALT000707,2026-06-26,P013,Forlax,WH003,Berlin Distribution Center,SUP004,EuroMeds,Low Stock,High,39,87,6,Open
ALT000708,2026-06-26,P018,Zyrtec,WH004,Munich Distribution Center,SUP002,PharmaLogistics,Low Stock,Medium,225,294,230,Open
ALT000709,2026-06-26,P017,Levothyrox,WH008,Rome Distribution Center,SUP004,EuroMeds,Low Stock,Medium,71,194,270,Open
ALT000710,2026-06-26,P037,Atorvastatine,WH003,Berlin Distribution Center,SUP003,BioHealth Distribution,Low Stock,Medium,85,128,505,Open
ALT000711,2026-06-26,P045,Xarelto,WH003,Berlin Distribution Center,SUP003,BioHealth Distribution,Low Stock,Medium,53,87,162,Open
ALT000712,2026-06-26,P017,Levothyrox,WH006,Barcelona Distribution Center,SUP004,EuroMeds,Low Stock,High,29,194,101,Open
ALT000713,2026-06-26,P017,Levothyrox,WH005,Madrid Distribution Center,SUP004,EuroMeds,Low Stock,High,16,194,402,Open
ALT000714,2026-06-26,P019,Mopral,WH008,Rome Distribution Center,SUP001,MediSupply Europe,Low Stock,High,7,222,472,Open
ALT000715,2026-06-26,P006,Ventoline,WH006,Barcelona Distribution Center,SUP001,MediSupply Europe,Low Stock,High,18,139,492,Open
ALT000716,2026-06-26,P036,Sertraline,WH008,Rome Distribution Center,SUP006,HealthChain Partners,Low Stock,Medium,90,165,525,Open
ALT000717,2026-06-26,P024,Metformine,WH008,Rome Distribution Center,SUP008,LifeCare Suppliers,Low Stock,Medium,282,294,27,Open
ALT000718,2026-06-26,P050,Nurofen,WH006,Barcelona Distribution Center,SUP002,PharmaLogistics,Low Stock,Medium,87,182,257,Open
ALT000719,2026-06-26,P028,Omeprazole,WH002,Lyon Distribution Center,SUP008,LifeCare Suppliers,Low Stock,Medium,83,232,318,Open
ALT000720,2026-06-26,P047,Lantus,WH002,Lyon Distribution Center,SUP007,ColdMed Logistics,Low Stock,High,7,139,827,Open
ALT000721,2026-06-26,P047,Lantus,WH008,Rome Distribution Center,SUP007,ColdMed Logistics,Low Stock,High,0,139,543,Open
ALT000722,2026-06-26,P004,Paracetamol,WH008,Rome Distribution Center,SUP003,BioHealth Distribution,Low Stock,Medium,70,231,856,Open
ALT000723,2026-06-26,P045,Xarelto,WH006,Barcelona Distribution Center,SUP003,BioHealth Distribution,Low Stock,Medium,75,87,758,Open
ALT000724,2026-06-26,P033,Fluconazole,WH008,Rome Distribution Center,SUP003,BioHealth Distribution,Low Stock,Medium,217,229,667,Open
ALT000725,2026-06-26,P019,Mopral,WH009,Brussels Distribution Center,SUP001,MediSupply Europe,Low Stock,Medium,162,222,735,Open
ALT000726,2026-06-26,P032,Cetirizine,WH004,Munich Distribution Center,SUP001,MediSupply Europe,Low Stock,High,4,204,72,Open
ALT000727,2026-06-26,P024,Metformine,WH003,Berlin Distribution Center,SUP008,LifeCare Suppliers,Low Stock,Medium,123,294,296,Open
ALT000728,2026-06-26,P007,Efferalgan,WH009,Brussels Distribution Center,SUP003,BioHealth Distribution,Low Stock,Critical,77,214,747,Open
ALT000729,2026-06-26,P003,Ibuprofene,WH004,Munich Distribution Center,SUP008,LifeCare Suppliers,Low Stock,High,0,232,862,Open
ALT000730,2026-06-26,P001,Doliprane,WH009,Brussels Distribution Center,SUP003,BioHealth Distribution,Low Stock,High,27,178,109,Open
ALT000731,2026-06-26,P037,Atorvastatine,WH007,Milan Distribution Center,SUP003,BioHealth Distribution,Low Stock,High,11,128,513,Open
ALT000732,2026-06-26,P037,Atorvastatine,WH004,Munich Distribution Center,SUP003,BioHealth Distribution,Low Stock,High,29,128,813,Open
ALT000733,2026-06-26,P013,Forlax,WH003,Berlin Distribution Center,SUP004,EuroMeds,Low Stock,Medium,68,87,750,Open
ALT000734,2026-06-26,P040,Salbutamol,WH003,Berlin Distribution Center,SUP002,PharmaLogistics,Low Stock,Medium,73,149,192,Open
ALT000735,2026-06-26,P035,Biseptine,WH003,Berlin Distribution Center,SUP007,ColdMed Logistics,Low Stock,Medium,57,137,27,Open
ALT000736,2026-06-26,P040,Salbutamol,WH009,Brussels Distribution Center,SUP002,PharmaLogistics,Low Stock,High,4,149,527,Open
ALT000737,2026-06-26,P034,Ketoprofene,WH006,Barcelona Distribution Center,SUP005,Global Pharma Supply,Low Stock,Medium,85,137,325,Open
ALT000738,2026-06-26,P038,Rivaroxaban,WH004,Munich Distribution Center,SUP001,MediSupply Europe,Low Stock,High,39,259,328,Open
ALT000739,2026-06-26,P016,Toplexil,WH010,Amsterdam Distribution Center,SUP008,LifeCare Suppliers,Low Stock,Medium,148,283,404,Open
ALT000740,2026-06-26,P047,Lantus,WH002,Lyon Distribution Center,SUP007,ColdMed Logistics,Low Stock,High,9,139,654,Open
ALT000741,2026-06-26,P034,Ketoprofene,WH005,Madrid Distribution Center,SUP005,Global Pharma Supply,Low Stock,Medium,71,137,633,Open
ALT000742,2026-06-26,P029,Prednisone,WH008,Rome Distribution Center,SUP006,HealthChain Partners,Low Stock,Medium,57,265,192,Open
ALT000743,2026-06-26,P017,Levothyrox,WH007,Milan Distribution Center,SUP004,EuroMeds,Low Stock,Medium,177,194,669,Open
ALT000744,2026-06-26,P030,Furosemide,WH001,Paris Distribution Center,SUP003,BioHealth Distribution,Low Stock,Medium,85,142,301,Open
ALT000745,2026-06-26,P013,Forlax,WH006,Barcelona Distribution Center,SUP004,EuroMeds,Low Stock,Medium,81,87,739,Open
ALT000746,2026-06-26,P021,Tramadol,WH008,Rome Distribution Center,SUP007,ColdMed Logistics,Low Stock,Medium,66,177,520,Open
ALT000747,2026-06-26,P019,Mopral,WH005,Madrid Distribution Center,SUP001,MediSupply Europe,Low Stock,High,12,222,274,Open
ALT000748,2026-06-26,P031,Loratadine,WH001,Paris Distribution Center,SUP003,BioHealth Distribution,Low Stock,High,32,269,372,Open
ALT000749,2026-06-26,P032,Cetirizine,WH006,Barcelona Distribution Center,SUP001,MediSupply Europe,Low Stock,Medium,97,204,81,Open
ALT000750,2026-06-26,P010,Aerius,WH009,Brussels Distribution Center,SUP007,ColdMed Logistics,Low Stock,High,2,252,816,Open
ALT000751,2026-06-26,P014,Lovenox,WH010,Amsterdam Distribution Center,SUP007,ColdMed Logistics,Low Stock,High,34,223,67,Open
ALT000752,2026-06-26,P046,Humalog,WH003,Berlin Distribution Center,SUP001,MediSupply Europe,Low Stock,High,22,132,225,Open
ALT000753,2026-06-26,P008,Spasfon,WH001,Paris Distribution Center,SUP005,Global Pharma Supply,Low Stock,High,49,136,437,Open
ALT000754,2026-06-26,P034,Ketoprofene,WH009,Brussels Distribution Center,SUP005,Global Pharma Supply,Low Stock,High,30,137,303,Open
ALT000755,2026-06-26,P041,Clamoxyl,WH004,Munich Distribution Center,SUP007,ColdMed Logistics,Low Stock,High,14,94,674,Open
